label	list_id	aspect	n_truth	n_trans	wang_bma	ref	method	evset	category	namespace	recall	track	clade	median_pident
fruitfly.rbh.all	SYN_GO0071396	BP	50	50	0.4697285729464806	fruitfly	rbh	all	other	biological_process	0.0498154981549815	mammal	mammal	45.0
fruitfly.rbh.all	SYN_GO0072330	BP	50	50	0.7852287242102491	fruitfly	rbh	all	conserved	biological_process	0.164021164021164	mammal	mammal	45.0
fruitfly.rbh.all	SYN_GO0072523	BP	50	50	0.951191660496306	fruitfly	rbh	all	conserved	biological_process	0.3112033195020747	mammal	mammal	45.0
fruitfly.rbh.all	SYN_GO0072593	BP	50	47	0.7428510190850177	fruitfly	rbh	all	conserved	biological_process	0.0648148148148148	mammal	mammal	45.0
fruitfly.rbh.all	SYN_GO0090407	BP	50	50	0.9751032603827388	fruitfly	rbh	all	conserved	biological_process	0.3733333333333333	mammal	mammal	45.0
fruitfly.rbh.all	SYN_GO0097225	BP	50	15	0.4622674528907559	fruitfly	rbh	all	other	cellular_component	0.0526315789473684	mammal	mammal	45.0
fruitfly.rbh.all	SYN_GO0097733	BP	50	50	0.4448178518927005	fruitfly	rbh	all	other	cellular_component	0.1967213114754098	mammal	mammal	45.0
fruitfly.rbh.all	SYN_GO0098609	BP	50	50	0.6806081252597113	fruitfly	rbh	all	other	biological_process	0.1768617021276596	mammal	mammal	45.0
fruitfly.rbh.all	SYN_GO0098685	BP	50	50	0.6036140407238455	fruitfly	rbh	all	other	cellular_component	0.2005813953488372	mammal	mammal	45.0
fruitfly.rbh.all	SYN_GO0098771	BP	50	50	0.842191476974574	fruitfly	rbh	all	other	biological_process	0.1419597989949748	mammal	mammal	45.0
fruitfly.rbh.all	SYN_GO0141108	BP	50	50	0.427903357162307	fruitfly	rbh	all	other	molecular_function	0.0839160839160839	mammal	mammal	45.0
fruitfly.rbh.all	SYN_GO0141187	BP	50	50	0.90153459882374	fruitfly	rbh	all	conserved	biological_process	0.2527472527472527	mammal	mammal	45.0
fruitfly.rbh.all	SYN_GO0150034	BP	50	50	0.7743410065624707	fruitfly	rbh	all	other	cellular_component	0.2651296829971181	mammal	mammal	45.0
fruitfly.rbh.all	SYN_GO1901265	BP	50	33	0.5594799386025737	fruitfly	rbh	all	other	molecular_function	0.0806451612903225	mammal	mammal	45.0
fruitfly.rbh.all	SYN_GO1901293	BP	50	50	0.9753520309163553	fruitfly	rbh	all	conserved	biological_process	0.4488888888888889	mammal	mammal	45.0
fruitfly.rbh.all	SYN_GO1903311	BP	50	50	0.8738860290733066	fruitfly	rbh	all	other	biological_process	0.4509803921568627	mammal	mammal	45.0
fruitfly.rbh.all	SYN_GO1904375	BP	50	20	0.5846120040347056	fruitfly	rbh	all	other	biological_process	0.0531400966183574	mammal	mammal	45.0
fruitfly.rbh.all	SYN_GO1990234	BP	50	50	0.823499538576599	fruitfly	rbh	all	other	cellular_component	0.4213836477987421	mammal	mammal	45.0
fruitfly.rbh.all	SYN_GO2000106	BP	50	0	0.0	fruitfly	rbh	all	other	biological_process	0.0	mammal	mammal	45.0
gar.rbh.all	SYN_GO0000287	BP	50	12	0.5563029516768909	gar	rbh	all	other	molecular_function	0.0933333333333333	mammal	mammal	65.0
gar.rbh.all	SYN_GO0000775	BP	50	50	0.908539096240788	gar	rbh	all	other	cellular_component	0.5260115606936416	mammal	mammal	65.0
gar.rbh.all	SYN_GO0000792	BP	50	50	0.7414248898052691	gar	rbh	all	other	cellular_component	0.2765957446808511	mammal	mammal	65.0
gar.rbh.all	SYN_GO0001523	BP	50	50	0.809787336036714	gar	rbh	all	conserved	biological_process	0.3185185185185185	mammal	mammal	65.0
gar.rbh.all	SYN_GO0001525	BP	50	50	0.805290824744557	gar	rbh	all	specific	biological_process	0.125	mammal	mammal	65.0
gar.rbh.all	SYN_GO0001676	BP	50	50	0.8239883322757704	gar	rbh	all	conserved	biological_process	0.3953488372093023	mammal	mammal	65.0
gar.rbh.all	SYN_GO0001704	BP	50	50	0.7620840692695716	gar	rbh	all	specific	biological_process	0.125456760048721	mammal	mammal	65.0
gar.rbh.all	SYN_GO0001906	BP	50	3	0.4135295964528548	gar	rbh	all	other	biological_process	0.0119521912350597	mammal	mammal	65.0
gar.rbh.all	SYN_GO0001917	BP	50	50	0.7172001294558646	gar	rbh	all	other	cellular_component	0.2977099236641221	mammal	mammal	65.0
gar.rbh.all	SYN_GO0002062	BP	50	50	0.7472789855620725	gar	rbh	all	specific	biological_process	0.1077389984825493	mammal	mammal	65.0
gar.rbh.all	SYN_GO0002637	BP	50	50	0.6952934867129653	gar	rbh	all	other	biological_process	0.0938628158844765	mammal	mammal	65.0
gar.rbh.all	SYN_GO0003382	BP	50	40	0.759808002034209	gar	rbh	all	specific	biological_process	0.1118881118881118	mammal	mammal	65.0
gar.rbh.all	SYN_GO0003713	BP	50	50	0.8250967508716971	gar	rbh	all	other	molecular_function	0.120274914089347	mammal	mammal	65.0
gar.rbh.all	SYN_GO0003729	BP	50	50	0.9513467724891348	gar	rbh	all	other	molecular_function	0.5411764705882353	mammal	mammal	65.0
gar.rbh.all	SYN_GO0003735	BP	13	26	0.8665952771633633	gar	rbh	all	other	molecular_function	1.0	mammal	mammal	65.0
gar.rbh.all	SYN_GO0003779	BP	50	50	0.8950371782350117	gar	rbh	all	other	molecular_function	0.4397163120567376	mammal	mammal	65.0
gar.rbh.all	SYN_GO0005539	BP	50	11	0.5510765981075079	gar	rbh	all	other	molecular_function	0.0533980582524271	mammal	mammal	65.0
gar.rbh.all	SYN_GO0005765	BP	50	42	0.8155192698164955	gar	rbh	all	other	cellular_component	0.2356687898089172	mammal	mammal	65.0
gar.rbh.all	SYN_GO0005770	BP	50	50	0.7474148502710384	gar	rbh	all	other	cellular_component	0.2331288343558282	mammal	mammal	65.0
gar.rbh.all	SYN_GO0005813	BP	50	50	0.8494252921743304	gar	rbh	all	other	cellular_component	0.3222222222222222	mammal	mammal	65.0
gar.rbh.all	SYN_GO0006195	BP	50	50	0.9913827436523954	gar	rbh	all	conserved	biological_process	0.3852813852813853	mammal	mammal	65.0
gar.rbh.all	SYN_GO0006281	BP	50	50	0.9181924009050564	gar	rbh	all	conserved	biological_process	0.3374613003095975	mammal	mammal	65.0
gar.rbh.all	SYN_GO0006282	BP	50	50	0.900187556855108	gar	rbh	all	other	biological_process	0.3467741935483871	mammal	mammal	65.0
gar.rbh.all	SYN_GO0006412	BP	36	43	0.8979854405502532	gar	rbh	all	conserved	biological_process	0.6944444444444444	mammal	mammal	65.0
gar.rbh.all	SYN_GO0006511	BP	50	34	0.902038288682204	gar	rbh	all	conserved	biological_process	0.3974358974358974	mammal	mammal	65.0
gar.rbh.all	SYN_GO0006790	BP	50	50	0.8749586534838761	gar	rbh	all	conserved	biological_process	0.4784482758620689	mammal	mammal	65.0
gar.rbh.all	SYN_GO0007005	BP	50	50	0.7988179369739022	gar	rbh	all	other	biological_process	0.0926640926640926	mammal	mammal	65.0
gar.rbh.all	SYN_GO0007143	BP	50	50	0.7164663048476615	gar	rbh	all	specific	biological_process	0.4051282051282051	mammal	mammal	65.0
gar.rbh.all	SYN_GO0007292	BP	50	50	0.8438344384690172	gar	rbh	all	specific	biological_process	0.2485549132947976	mammal	mammal	65.0
gar.rbh.all	SYN_GO0007498	BP	50	50	0.759857790379875	gar	rbh	all	specific	biological_process	0.088780487804878	mammal	mammal	65.0
gar.rbh.all	SYN_GO0007605	BP	50	50	0.8278429002673477	gar	rbh	all	specific	biological_process	0.1818181818181818	mammal	mammal	65.0
gar.rbh.all	SYN_GO0008234	BP	38	27	0.8046414914667801	gar	rbh	all	other	molecular_function	0.4210526315789473	mammal	mammal	65.0
gar.rbh.all	SYN_GO0008286	BP	50	31	0.7626878160869243	gar	rbh	all	specific	biological_process	0.0649038461538461	mammal	mammal	65.0
gar.rbh.all	SYN_GO0009123	BP	50	50	0.9404640496879182	gar	rbh	all	conserved	biological_process	0.510752688172043	mammal	mammal	65.0
gar.rbh.all	SYN_GO0009144	BP	50	50	0.9913066197649552	gar	rbh	all	conserved	biological_process	0.3872053872053872	mammal	mammal	65.0
gar.rbh.all	SYN_GO0009259	BP	50	50	0.9764981791915368	gar	rbh	all	conserved	biological_process	0.4161490683229814	mammal	mammal	65.0
gar.rbh.all	SYN_GO0009308	BP	50	15	0.7191203745163135	gar	rbh	all	conserved	biological_process	0.05	mammal	mammal	65.0
gar.rbh.all	SYN_GO0009612	BP	50	47	0.8139160563838156	gar	rbh	all	other	biological_process	0.0648464163822525	mammal	mammal	65.0
gar.rbh.all	SYN_GO0014069	BP	50	50	0.8234146858199	gar	rbh	all	other	cellular_component	0.2808398950131233	mammal	mammal	65.0
gar.rbh.all	SYN_GO0015079	BP	50	50	0.7824033511246756	gar	rbh	all	other	molecular_function	0.2511627906976744	mammal	mammal	65.0
gar.rbh.all	SYN_GO0015748	BP	50	50	0.8431975299916804	gar	rbh	all	other	biological_process	0.3628318584070796	mammal	mammal	65.0
gar.rbh.all	SYN_GO0016051	BP	50	50	0.9464654249766932	gar	rbh	all	conserved	biological_process	0.6617647058823529	mammal	mammal	65.0
gar.rbh.all	SYN_GO0016358	BP	50	50	0.816006095939019	gar	rbh	all	specific	biological_process	0.0864779874213836	mammal	mammal	65.0
gar.rbh.all	SYN_GO0016782	BP	28	40	0.7929339696057777	gar	rbh	all	other	molecular_function	0.7142857142857143	mammal	mammal	65.0
gar.rbh.all	SYN_GO0016810	BP	50	50	0.922114082493302	gar	rbh	all	other	molecular_function	0.5076923076923077	mammal	mammal	65.0
gar.rbh.all	SYN_GO0016818	BP	50	50	0.7057082484406021	gar	rbh	all	other	molecular_function	0.2100840336134453	mammal	mammal	65.0
gar.rbh.all	SYN_GO0016829	BP	50	50	0.8998164782948058	gar	rbh	all	other	molecular_function	0.7611940298507462	mammal	mammal	65.0
gar.rbh.all	SYN_GO0018212	BP	50	50	0.6810680857538585	gar	rbh	all	conserved	biological_process	0.1568998109640831	mammal	mammal	65.0
gar.rbh.all	SYN_GO0019226	BP	50	50	0.7596695901896301	gar	rbh	all	specific	biological_process	0.1324324324324324	mammal	mammal	65.0
gar.rbh.all	SYN_GO0019318	BP	50	50	0.9578208232157291	gar	rbh	all	conserved	biological_process	0.3109540636042402	mammal	mammal	65.0
gar.rbh.all	SYN_GO0019787	BP	50	35	0.7779372468432633	gar	rbh	all	other	molecular_function	0.2346938775510204	mammal	mammal	65.0
gar.rbh.all	SYN_GO0019901	BP	50	50	0.7660675959265072	gar	rbh	all	other	molecular_function	0.0828402366863905	mammal	mammal	65.0
gar.rbh.all	SYN_GO0021695	BP	50	13	0.7024682039972726	gar	rbh	all	specific	biological_process	0.0188679245283018	mammal	mammal	65.0
gar.rbh.all	SYN_GO0021782	BP	50	50	0.742079856907244	gar	rbh	all	specific	biological_process	0.0489270386266094	mammal	mammal	65.0
gar.rbh.all	SYN_GO0022625	BP	14	15	0.846842958995763	gar	rbh	all	other	cellular_component	0.7142857142857143	mammal	mammal	65.0
gar.rbh.all	SYN_GO0030010	BP	50	50	0.7394837687631082	gar	rbh	all	other	biological_process	0.1717902350813743	mammal	mammal	65.0
gar.rbh.all	SYN_GO0030135	BP	44	38	0.7340258149210575	gar	rbh	all	other	cellular_component	0.3863636363636363	mammal	mammal	65.0
gar.rbh.all	SYN_GO0030278	BP	50	50	0.7735293138188452	gar	rbh	all	other	biological_process	0.055496264674493	mammal	mammal	65.0
gar.rbh.all	SYN_GO0030545	BP	50	50	0.6685945188724205	gar	rbh	all	other	molecular_function	0.1192350956130483	mammal	mammal	65.0
gar.rbh.all	SYN_GO0030863	BP	50	50	0.8448702867025161	gar	rbh	all	other	cellular_component	0.5862068965517241	mammal	mammal	65.0
gar.rbh.all	SYN_GO0031032	BP	50	50	0.9158045670617384	gar	rbh	all	other	biological_process	0.3700440528634361	mammal	mammal	65.0
gar.rbh.all	SYN_GO0031345	BP	50	50	0.7005473815621958	gar	rbh	all	other	biological_process	0.1629213483146067	mammal	mammal	65.0
gar.rbh.all	SYN_GO0031461	BP	50	27	0.7487934202578093	gar	rbh	all	other	cellular_component	0.3939393939393939	mammal	mammal	65.0
gar.rbh.all	SYN_GO0031594	BP	50	50	0.7259074845461343	gar	rbh	all	other	cellular_component	0.2115384615384615	mammal	mammal	65.0
gar.rbh.all	SYN_GO0032279	BP	50	50	0.8082229264067996	gar	rbh	all	other	cellular_component	0.2597701149425287	mammal	mammal	65.0
gar.rbh.all	SYN_GO0032446	BP	50	47	0.903141058179628	gar	rbh	all	conserved	biological_process	0.5263157894736842	mammal	mammal	65.0
gar.rbh.all	SYN_GO0032481	BP	50	50	0.95808832543319	gar	rbh	all	other	biological_process	0.2451790633608815	mammal	mammal	65.0
gar.rbh.all	SYN_GO0032555	BP	49	17	0.4908151428279171	gar	rbh	all	other	molecular_function	0.1020408163265306	mammal	mammal	65.0
gar.rbh.all	SYN_GO0035082	BP	50	50	0.9806766278682296	gar	rbh	all	other	biological_process	0.5555555555555556	mammal	mammal	65.0
gar.rbh.all	SYN_GO0035315	BP	50	50	0.852874969175273	gar	rbh	all	specific	biological_process	0.2461538461538461	mammal	mammal	65.0
gar.rbh.all	SYN_GO0035710	BP	50	37	0.5054208524932361	gar	rbh	all	specific	biological_process	0.0533333333333333	mammal	mammal	65.0
gar.rbh.all	SYN_GO0035770	BP	50	50	0.8742889867084804	gar	rbh	all	other	cellular_component	0.5030674846625767	mammal	mammal	65.0
gar.rbh.all	SYN_GO0036126	BP	50	50	0.868095077500742	gar	rbh	all	other	cellular_component	0.7157894736842105	mammal	mammal	65.0
gar.rbh.all	SYN_GO0042130	BP	50	50	0.8229806013285875	gar	rbh	all	other	biological_process	0.0934182590233545	mammal	mammal	65.0
gar.rbh.all	SYN_GO0042578	BP	50	50	0.9046983993698584	gar	rbh	all	other	molecular_function	0.277511961722488	mammal	mammal	65.0
gar.rbh.all	SYN_GO0043161	BP	50	32	0.8454407641105494	gar	rbh	all	conserved	biological_process	0.4307692307692308	mammal	mammal	65.0
gar.rbh.all	SYN_GO0043235	BP	50	50	0.7548819463985861	gar	rbh	all	other	cellular_component	0.2727272727272727	mammal	mammal	65.0
gar.rbh.all	SYN_GO0043296	BP	50	50	0.743721803174111	gar	rbh	all	other	cellular_component	0.3333333333333333	mammal	mammal	65.0
gar.rbh.all	SYN_GO0043409	BP	50	50	0.700556154496243	gar	rbh	all	other	biological_process	0.0546666666666666	mammal	mammal	65.0
gar.rbh.all	SYN_GO0043491	BP	50	28	0.5756441550013307	gar	rbh	all	specific	biological_process	0.036231884057971	mammal	mammal	65.0
gar.rbh.all	SYN_GO0043583	BP	50	50	0.7622098225800744	gar	rbh	all	specific	biological_process	0.1011857707509881	mammal	mammal	65.0
gar.rbh.all	SYN_GO0044283	BP	50	50	0.9564837619688388	gar	rbh	all	conserved	biological_process	0.5124153498871332	mammal	mammal	65.0
gar.rbh.all	SYN_GO0044325	BP	50	50	0.5724824458818936	gar	rbh	all	other	molecular_function	0.2256410256410256	mammal	mammal	65.0
gar.rbh.all	SYN_GO0045087	BP	50	50	0.8693146426581273	gar	rbh	all	specific	biological_process	0.2026266416510319	mammal	mammal	65.0
gar.rbh.all	SYN_GO0045111	BP	50	31	0.5258258419714787	gar	rbh	all	other	cellular_component	0.1333333333333333	mammal	mammal	65.0
gar.rbh.all	SYN_GO0045446	BP	50	50	0.6785480940911478	gar	rbh	all	specific	biological_process	0.1333333333333333	mammal	mammal	65.0
gar.rbh.all	SYN_GO0045682	BP	50	43	0.6479263001102037	gar	rbh	all	other	biological_process	0.0787401574803149	mammal	mammal	65.0
gar.rbh.all	SYN_GO0045936	BP	50	50	0.6491129028703782	gar	rbh	all	other	biological_process	0.0904033379694019	mammal	mammal	65.0
gar.rbh.all	SYN_GO0046394	BP	50	50	0.9271236539565296	gar	rbh	all	conserved	biological_process	0.365079365079365	mammal	mammal	65.0
gar.rbh.all	SYN_GO0046873	BP	50	50	0.9278905558565737	gar	rbh	all	other	molecular_function	0.3517060367454068	mammal	mammal	65.0
gar.rbh.all	SYN_GO0046942	BP	50	50	0.9164901727687496	gar	rbh	all	other	biological_process	0.1901840490797546	mammal	mammal	65.0
gar.rbh.all	SYN_GO0046982	BP	50	46	0.6532456338741696	gar	rbh	all	other	molecular_function	0.1797752808988764	mammal	mammal	65.0
gar.rbh.all	SYN_GO0048588	BP	50	50	0.8463679320969092	gar	rbh	all	specific	biological_process	0.1779359430604982	mammal	mammal	65.0
gar.rbh.all	SYN_GO0048663	BP	50	50	0.8744794029712055	gar	rbh	all	specific	biological_process	0.0985401459854014	mammal	mammal	65.0
gar.rbh.all	SYN_GO0048786	BP	50	50	0.842057874842882	gar	rbh	all	other	cellular_component	0.4009661835748792	mammal	mammal	65.0
gar.rbh.all	SYN_GO0050670	BP	50	50	0.8911271681645784	gar	rbh	all	other	biological_process	0.1593186372745491	mammal	mammal	65.0
gar.rbh.all	SYN_GO0050885	BP	50	24	0.6822362059826356	gar	rbh	all	specific	biological_process	0.0471204188481675	mammal	mammal	65.0
gar.rbh.all	SYN_GO0051020	BP	50	50	0.6858685128345843	gar	rbh	all	other	molecular_function	0.3114754098360656	mammal	mammal	65.0
gar.rbh.all	SYN_GO0051213	BP	50	27	0.7575091449417142	gar	rbh	all	other	molecular_function	0.3125	mammal	mammal	65.0
gar.rbh.all	SYN_GO0060041	BP	50	50	0.7409191705126236	gar	rbh	all	specific	biological_process	0.1196105702364394	mammal	mammal	65.0
gar.rbh.all	SYN_GO0061008	BP	50	50	0.7916678096062659	gar	rbh	all	specific	biological_process	0.0403321470937129	mammal	mammal	65.0
gar.rbh.all	SYN_GO0071396	BP	50	50	0.8608478384299332	gar	rbh	all	other	biological_process	0.1531365313653136	mammal	mammal	65.0
gar.rbh.all	SYN_GO0072330	BP	50	50	0.9083631832561042	gar	rbh	all	conserved	biological_process	0.365079365079365	mammal	mammal	65.0
gar.rbh.all	SYN_GO0072523	BP	50	50	0.9948204173290404	gar	rbh	all	conserved	biological_process	0.3817427385892116	mammal	mammal	65.0
gar.rbh.all	SYN_GO0072593	BP	50	34	0.8122290423617868	gar	rbh	all	conserved	biological_process	0.074074074074074	mammal	mammal	65.0
gar.rbh.all	SYN_GO0090407	BP	50	50	0.9915618488892548	gar	rbh	all	conserved	biological_process	0.5333333333333333	mammal	mammal	65.0
gar.rbh.all	SYN_GO0097225	BP	50	26	0.8042915724856162	gar	rbh	all	other	cellular_component	0.3684210526315789	mammal	mammal	65.0
gar.rbh.all	SYN_GO0097733	BP	50	50	0.8534292918462828	gar	rbh	all	other	cellular_component	0.4316939890710382	mammal	mammal	65.0
gar.rbh.all	SYN_GO0098609	BP	50	50	0.7653098228370895	gar	rbh	all	other	biological_process	0.1329787234042553	mammal	mammal	65.0
gar.rbh.all	SYN_GO0098685	BP	50	50	0.7613287369669075	gar	rbh	all	other	cellular_component	0.1395348837209302	mammal	mammal	65.0
gar.rbh.all	SYN_GO0098771	BP	50	50	0.8468523546387148	gar	rbh	all	other	biological_process	0.1482412060301507	mammal	mammal	65.0
gar.rbh.all	SYN_GO0141108	BP	50	50	0.6438846335507848	gar	rbh	all	other	molecular_function	0.1958041958041958	mammal	mammal	65.0
gar.rbh.all	SYN_GO0141187	BP	50	50	0.8878296972721068	gar	rbh	all	conserved	biological_process	0.3736263736263736	mammal	mammal	65.0
gar.rbh.all	SYN_GO0150034	BP	50	50	0.8128032512468217	gar	rbh	all	other	cellular_component	0.2881844380403458	mammal	mammal	65.0
gar.rbh.all	SYN_GO1901265	BP	50	18	0.5958660604950443	gar	rbh	all	other	molecular_function	0.1451612903225806	mammal	mammal	65.0
gar.rbh.all	SYN_GO1901293	BP	50	50	0.9721676718870992	gar	rbh	all	conserved	biological_process	0.6088888888888889	mammal	mammal	65.0
gar.rbh.all	SYN_GO1903311	BP	50	50	0.9205372622741578	gar	rbh	all	other	biological_process	0.5163398692810458	mammal	mammal	65.0
gar.rbh.all	SYN_GO1904375	BP	50	39	0.7772099403191508	gar	rbh	all	other	biological_process	0.144927536231884	mammal	mammal	65.0
gar.rbh.all	SYN_GO1990234	BP	50	50	0.8443343315029012	gar	rbh	all	other	cellular_component	0.4779874213836478	mammal	mammal	65.0
gar.rbh.all	SYN_GO2000106	BP	50	41	0.6554984185484526	gar	rbh	all	other	biological_process	0.0513157894736842	mammal	mammal	65.0
horse.rbh.all	SYN_GO0000287	BP	50	6	0.4475414427496114	horse	rbh	all	other	molecular_function	0.0266666666666666	mammal	mammal	85.5
horse.rbh.all	SYN_GO0000775	BP	50	50	0.8682298383729727	horse	rbh	all	other	cellular_component	0.6763005780346821	mammal	mammal	85.5
horse.rbh.all	SYN_GO0000792	BP	50	50	0.7979229249581491	horse	rbh	all	other	cellular_component	0.2872340425531915	mammal	mammal	85.5
horse.rbh.all	SYN_GO0001523	BP	50	50	0.8862660053642765	horse	rbh	all	conserved	biological_process	0.3703703703703703	mammal	mammal	85.5
horse.rbh.all	SYN_GO0001525	BP	50	50	0.7921611072521781	horse	rbh	all	specific	biological_process	0.2113486842105263	mammal	mammal	85.5
horse.rbh.all	SYN_GO0001676	BP	50	50	0.9113693027708012	horse	rbh	all	conserved	biological_process	0.5465116279069767	mammal	mammal	85.5
horse.rbh.all	SYN_GO0001704	BP	50	50	0.7221857323328603	horse	rbh	all	specific	biological_process	0.2095006090133983	mammal	mammal	85.5
horse.rbh.all	SYN_GO0001906	BP	50	50	0.8268361565330312	horse	rbh	all	other	biological_process	0.3147410358565737	mammal	mammal	85.5
horse.rbh.all	SYN_GO0001917	BP	50	50	0.7944466198265655	horse	rbh	all	other	cellular_component	0.3740458015267175	mammal	mammal	85.5
horse.rbh.all	SYN_GO0002062	BP	50	50	0.7780574065465399	horse	rbh	all	specific	biological_process	0.1562974203338391	mammal	mammal	85.5
horse.rbh.all	SYN_GO0002637	BP	50	50	0.7997206872793415	horse	rbh	all	other	biological_process	0.2761732851985559	mammal	mammal	85.5
horse.rbh.all	SYN_GO0003382	BP	50	48	0.7493071111640097	horse	rbh	all	specific	biological_process	0.1608391608391608	mammal	mammal	85.5
horse.rbh.all	SYN_GO0003713	BP	50	50	0.7645080472812863	horse	rbh	all	other	molecular_function	0.2611683848797251	mammal	mammal	85.5
horse.rbh.all	SYN_GO0003729	BP	50	50	0.8912875148598403	horse	rbh	all	other	molecular_function	0.5823529411764706	mammal	mammal	85.5
horse.rbh.all	SYN_GO0003735	BP	13	23	0.7458254283635017	horse	rbh	all	other	molecular_function	0.6923076923076923	mammal	mammal	85.5
horse.rbh.all	SYN_GO0003779	BP	50	50	0.9086368686644708	horse	rbh	all	other	molecular_function	0.6382978723404256	mammal	mammal	85.5
horse.rbh.all	SYN_GO0005539	BP	50	50	0.6638535813538753	horse	rbh	all	other	molecular_function	0.145631067961165	mammal	mammal	85.5
