label	list_id	aspect	n_truth	n_trans	wang_bma	ref	method	evset	track	clade	median_pident	My	recall
d_grimshawi.rbh.all	SYN_GO0019752	CC	15	10	0.6794925516764855	d_grimshawi	rbh	all	insect	insect	73.3	50	0.3333333333333333
d_grimshawi.rbh.all	SYN_GO0019752	MF	24	48	0.6273223654464443	d_grimshawi	rbh	all	insect	insect	73.3	50	0.4166666666666667
d_grimshawi.rbh.all	SYN_GO0022836	BP	50	50	0.8872228250432704	d_grimshawi	rbh	all	insect	insect	73.3	50	0.4473684210526316
d_grimshawi.rbh.all	SYN_GO0022836	CC	44	24	0.8523301324636116	d_grimshawi	rbh	all	insect	insect	73.3	50	0.4545454545454545
d_grimshawi.rbh.all	SYN_GO0022836	MF	50	46	0.9448971973515372	d_grimshawi	rbh	all	insect	insect	73.3	50	0.6833333333333333
d_grimshawi.rbh.all	SYN_GO0022857	BP	50	50	0.9317426363139908	d_grimshawi	rbh	all	insect	insect	73.3	50	0.5054945054945055
d_grimshawi.rbh.all	SYN_GO0022857	CC	50	29	0.7905836499808443	d_grimshawi	rbh	all	insect	insect	73.3	50	0.3278688524590163
d_grimshawi.rbh.all	SYN_GO0022857	MF	50	50	0.963583812128507	d_grimshawi	rbh	all	insect	insect	73.3	50	0.711340206185567
d_grimshawi.rbh.all	SYN_GO0022900	BP	12	27	0.7086117219795908	d_grimshawi	rbh	all	insect	insect	73.3	50	0.9166666666666666
d_grimshawi.rbh.all	SYN_GO0022900	CC	15	15	0.942752990453366	d_grimshawi	rbh	all	insect	insect	73.3	50	0.7333333333333333
d_grimshawi.rbh.all	SYN_GO0022900	MF	0	21	0.0	d_grimshawi	rbh	all	insect	insect	73.3	50	
d_grimshawi.rbh.all	SYN_GO0030163	BP	50	50	0.8445513978504099	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2281879194630872
d_grimshawi.rbh.all	SYN_GO0030163	CC	18	27	0.8897335780966601	d_grimshawi	rbh	all	insect	insect	73.3	50	0.7777777777777778
d_grimshawi.rbh.all	SYN_GO0030163	MF	25	33	0.7445177612911564	d_grimshawi	rbh	all	insect	insect	73.3	50	0.56
d_grimshawi.rbh.all	SYN_GO0030312	BP	50	47	0.647792973258804	d_grimshawi	rbh	all	insect	insect	73.3	50	0.1617647058823529
d_grimshawi.rbh.all	SYN_GO0030312	CC	10	5	0.9267813377524572	d_grimshawi	rbh	all	insect	insect	73.3	50	0.5
d_grimshawi.rbh.all	SYN_GO0030312	MF	7	6	0.6865493428381283	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2857142857142857
d_grimshawi.rbh.all	SYN_GO0030545	BP	50	50	0.7675201355322971	d_grimshawi	rbh	all	insect	insect	73.3	50	0.1122715404699739
d_grimshawi.rbh.all	SYN_GO0030545	CC	2	2	0.705345181446158	d_grimshawi	rbh	all	insect	insect	73.3	50	0.5
d_grimshawi.rbh.all	SYN_GO0030545	MF	26	14	0.878781434672355	d_grimshawi	rbh	all	insect	insect	73.3	50	0.4230769230769231
d_grimshawi.rbh.all	SYN_GO0030546	BP	50	50	0.7428441617537845	d_grimshawi	rbh	all	insect	insect	73.3	50	0.1191135734072022
d_grimshawi.rbh.all	SYN_GO0030546	CC	2	2	0.705345181446158	d_grimshawi	rbh	all	insect	insect	73.3	50	0.5
d_grimshawi.rbh.all	SYN_GO0030546	MF	26	14	0.8800411625711287	d_grimshawi	rbh	all	insect	insect	73.3	50	0.4230769230769231
d_grimshawi.rbh.all	SYN_GO0030695	BP	50	18	0.7521777080037433	d_grimshawi	rbh	all	insect	insect	73.3	50	0.0967741935483871
d_grimshawi.rbh.all	SYN_GO0030695	CC	27	2	0.4737657890333454	d_grimshawi	rbh	all	insect	insect	73.3	50	0.074074074074074
d_grimshawi.rbh.all	SYN_GO0030695	MF	11	13	0.9529565028587972	d_grimshawi	rbh	all	insect	insect	73.3	50	1.0
d_grimshawi.rbh.all	SYN_GO0031012	BP	50	42	0.6527213193794956	d_grimshawi	rbh	all	insect	insect	73.3	50	0.1551724137931034
d_grimshawi.rbh.all	SYN_GO0031012	CC	9	5	0.9325879863699514	d_grimshawi	rbh	all	insect	insect	73.3	50	0.5555555555555556
d_grimshawi.rbh.all	SYN_GO0031012	MF	7	4	0.8694258172210936	d_grimshawi	rbh	all	insect	insect	73.3	50	0.4285714285714285
d_grimshawi.rbh.all	SYN_GO0031966	BP	50	48	0.7247317283476314	d_grimshawi	rbh	all	insect	insect	73.3	50	0.3818181818181818
d_grimshawi.rbh.all	SYN_GO0031966	CC	27	21	0.9678398210477552	d_grimshawi	rbh	all	insect	insect	73.3	50	0.7407407407407407
d_grimshawi.rbh.all	SYN_GO0031966	MF	10	7	0.7194971247089528	d_grimshawi	rbh	all	insect	insect	73.3	50	0.3
d_grimshawi.rbh.all	SYN_GO0032774	BP	50	50	0.9110684055290318	d_grimshawi	rbh	all	insect	insect	73.3	50	0.5363128491620112
d_grimshawi.rbh.all	SYN_GO0032774	CC	50	50	0.9533875312570768	d_grimshawi	rbh	all	insect	insect	73.3	50	0.6714285714285714
d_grimshawi.rbh.all	SYN_GO0032774	MF	50	44	0.8867220734221938	d_grimshawi	rbh	all	insect	insect	73.3	50	0.6226415094339622
d_grimshawi.rbh.all	SYN_GO0032989	BP	50	50	0.819606601002139	d_grimshawi	rbh	all	insect	insect	73.3	50	0.1243432574430823
d_grimshawi.rbh.all	SYN_GO0032989	CC	41	24	0.8489672640627742	d_grimshawi	rbh	all	insect	insect	73.3	50	0.4634146341463415
d_grimshawi.rbh.all	SYN_GO0032989	MF	18	28	0.6175006494331118	d_grimshawi	rbh	all	insect	insect	73.3	50	0.3333333333333333
d_grimshawi.rbh.all	SYN_GO0034330	BP	50	50	0.8197758578721885	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2516556291390728
d_grimshawi.rbh.all	SYN_GO0034330	CC	50	29	0.8849273063030528	d_grimshawi	rbh	all	insect	insect	73.3	50	0.325
d_grimshawi.rbh.all	SYN_GO0034330	MF	13	33	0.7429972088067992	d_grimshawi	rbh	all	insect	insect	73.3	50	0.5384615384615384
d_grimshawi.rbh.all	SYN_GO0034655	BP	50	50	0.9486265898595072	d_grimshawi	rbh	all	insect	insect	73.3	50	0.6397849462365591
d_grimshawi.rbh.all	SYN_GO0034655	CC	36	12	0.812150872812877	d_grimshawi	rbh	all	insect	insect	73.3	50	0.25
d_grimshawi.rbh.all	SYN_GO0034655	MF	32	30	0.810695040010546	d_grimshawi	rbh	all	insect	insect	73.3	50	0.5625
d_grimshawi.rbh.all	SYN_GO0035148	BP	50	35	0.7033627209603662	d_grimshawi	rbh	all	insect	insect	73.3	50	0.0472813238770685
d_grimshawi.rbh.all	SYN_GO0035148	CC	50	29	0.7436290990112325	d_grimshawi	rbh	all	insect	insect	73.3	50	0.1785714285714285
d_grimshawi.rbh.all	SYN_GO0035148	MF	0	1	0.0	d_grimshawi	rbh	all	insect	insect	73.3	50	
d_grimshawi.rbh.all	SYN_GO0035218	BP	50	50	0.6709448396180194	d_grimshawi	rbh	all	insect	insect	73.3	50	0.1685393258426966
d_grimshawi.rbh.all	SYN_GO0035218	CC	15	10	0.6563408256282073	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2
d_grimshawi.rbh.all	SYN_GO0035218	MF	39	26	0.8804168610770476	d_grimshawi	rbh	all	insect	insect	73.3	50	0.5384615384615384
d_grimshawi.rbh.all	SYN_GO0036477	BP	50	50	0.9059003129648368	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2141176470588235
d_grimshawi.rbh.all	SYN_GO0036477	CC	50	30	0.8168825120904535	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2898550724637681
d_grimshawi.rbh.all	SYN_GO0036477	MF	25	47	0.7743641377602576	d_grimshawi	rbh	all	insect	insect	73.3	50	0.72
d_grimshawi.rbh.all	SYN_GO0038023	BP	50	50	0.8527829946799835	d_grimshawi	rbh	all	insect	insect	73.3	50	0.4391891891891892
d_grimshawi.rbh.all	SYN_GO0038023	CC	44	16	0.8632095064982388	d_grimshawi	rbh	all	insect	insect	73.3	50	0.3636363636363636
d_grimshawi.rbh.all	SYN_GO0038023	MF	50	41	0.9192394129300936	d_grimshawi	rbh	all	insect	insect	73.3	50	0.4729729729729729
d_grimshawi.rbh.all	SYN_GO0042051	BP	50	50	0.9098871130904492	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2242744063324538
d_grimshawi.rbh.all	SYN_GO0042051	CC	45	12	0.8355993607563158	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2666666666666666
d_grimshawi.rbh.all	SYN_GO0042051	MF	2	5	0.6520708282852611	d_grimshawi	rbh	all	insect	insect	73.3	50	0.5
d_grimshawi.rbh.all	SYN_GO0042060	BP	50	32	0.508747383823851	d_grimshawi	rbh	all	insect	insect	73.3	50	0.0638766519823788
d_grimshawi.rbh.all	SYN_GO0042060	CC	18	1	0.4379727352256536	d_grimshawi	rbh	all	insect	insect	73.3	50	0.0555555555555555
d_grimshawi.rbh.all	SYN_GO0042060	MF	32	13	0.753563225947865	d_grimshawi	rbh	all	insect	insect	73.3	50	0.28125
d_grimshawi.rbh.all	SYN_GO0042461	BP	50	50	0.8853016064356319	d_grimshawi	rbh	all	insect	insect	73.3	50	0.1763527054108216
d_grimshawi.rbh.all	SYN_GO0042461	CC	48	11	0.8112164966367084	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2291666666666666
d_grimshawi.rbh.all	SYN_GO0042461	MF	7	7	0.6870040468368648	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2857142857142857
d_grimshawi.rbh.all	SYN_GO0042775	BP	12	29	0.6911408729540951	d_grimshawi	rbh	all	insect	insect	73.3	50	0.9166666666666666
d_grimshawi.rbh.all	SYN_GO0042775	CC	15	14	0.9290978043471416	d_grimshawi	rbh	all	insect	insect	73.3	50	0.6666666666666666
d_grimshawi.rbh.all	SYN_GO0042775	MF	0	20	0.0	d_grimshawi	rbh	all	insect	insect	73.3	50	
d_grimshawi.rbh.all	SYN_GO0043067	BP	50	50	0.7720253450888213	d_grimshawi	rbh	all	insect	insect	73.3	50	0.1059850374064838
d_grimshawi.rbh.all	SYN_GO0043067	CC	12	4	0.6133564227698096	d_grimshawi	rbh	all	insect	insect	73.3	50	0.1666666666666666
d_grimshawi.rbh.all	SYN_GO0043067	MF	50	36	0.6948407692411934	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2549019607843137
d_grimshawi.rbh.all	SYN_GO0043169	BP	39	48	0.7342662554505928	d_grimshawi	rbh	all	insect	insect	73.3	50	0.358974358974359
d_grimshawi.rbh.all	SYN_GO0043169	CC	12	14	0.7737904933238331	d_grimshawi	rbh	all	insect	insect	73.3	50	0.5
d_grimshawi.rbh.all	SYN_GO0043169	MF	27	9	0.7382322257028607	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2592592592592592
d_grimshawi.rbh.all	SYN_GO0044281	BP	50	50	0.8906082589678352	d_grimshawi	rbh	all	insect	insect	73.3	50	0.645
d_grimshawi.rbh.all	SYN_GO0044281	CC	14	19	0.6455578950195523	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2857142857142857
d_grimshawi.rbh.all	SYN_GO0044281	MF	39	50	0.6927787212643959	d_grimshawi	rbh	all	insect	insect	73.3	50	0.5384615384615384
d_grimshawi.rbh.all	SYN_GO0044282	BP	50	50	0.9166240765734068	d_grimshawi	rbh	all	insect	insect	73.3	50	0.7076923076923077
d_grimshawi.rbh.all	SYN_GO0044282	CC	14	6	0.6354309312090974	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2142857142857142
d_grimshawi.rbh.all	SYN_GO0044282	MF	19	25	0.7144452347375392	d_grimshawi	rbh	all	insect	insect	73.3	50	0.5263157894736842
d_grimshawi.rbh.all	SYN_GO0044306	BP	50	50	0.8423186071215037	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2071713147410358
d_grimshawi.rbh.all	SYN_GO0044306	CC	50	44	0.9173164586170076	d_grimshawi	rbh	all	insect	insect	73.3	50	0.5217391304347826
d_grimshawi.rbh.all	SYN_GO0044306	MF	4	10	0.4129143533553512	d_grimshawi	rbh	all	insect	insect	73.3	50	0.0
d_grimshawi.rbh.all	SYN_GO0044877	BP	50	14	0.4621255764633918	d_grimshawi	rbh	all	insect	insect	73.3	50	0.0489510489510489
d_grimshawi.rbh.all	SYN_GO0044877	CC	33	13	0.7266933594262537	d_grimshawi	rbh	all	insect	insect	73.3	50	0.1818181818181818
d_grimshawi.rbh.all	SYN_GO0044877	MF	15	21	0.6076460118034827	d_grimshawi	rbh	all	insect	insect	73.3	50	0.4
d_grimshawi.rbh.all	SYN_GO0045088	BP	50	50	0.7133302868312008	d_grimshawi	rbh	all	insect	insect	73.3	50	0.1560509554140127
d_grimshawi.rbh.all	SYN_GO0045088	CC	2	0	0.0	d_grimshawi	rbh	all	insect	insect	73.3	50	0.0
d_grimshawi.rbh.all	SYN_GO0045088	MF	28	18	0.6008995136925739	d_grimshawi	rbh	all	insect	insect	73.3	50	0.25
d_grimshawi.rbh.all	SYN_GO0045137	BP	50	50	0.7498050771693684	d_grimshawi	rbh	all	insect	insect	73.3	50	0.1425120772946859
d_grimshawi.rbh.all	SYN_GO0045137	CC	0	1	0.0	d_grimshawi	rbh	all	insect	insect	73.3	50	
d_grimshawi.rbh.all	SYN_GO0045137	MF	22	24	0.8824250134513819	d_grimshawi	rbh	all	insect	insect	73.3	50	0.7272727272727273
d_grimshawi.rbh.all	SYN_GO0045179	BP	50	50	0.8370271594840846	d_grimshawi	rbh	all	insect	insect	73.3	50	0.1274298056155507
d_grimshawi.rbh.all	SYN_GO0045179	CC	49	33	0.8149874571869022	d_grimshawi	rbh	all	insect	insect	73.3	50	0.3673469387755102
d_grimshawi.rbh.all	SYN_GO0045179	MF	10	17	0.6593573340162999	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2
d_grimshawi.rbh.all	SYN_GO0045333	BP	50	50	0.9297839897014984	d_grimshawi	rbh	all	insect	insect	73.3	50	0.7529411764705882
d_grimshawi.rbh.all	SYN_GO0045333	CC	26	17	0.8128947143025479	d_grimshawi	rbh	all	insect	insect	73.3	50	0.4230769230769231
d_grimshawi.rbh.all	SYN_GO0045333	MF	11	35	0.5893590859651218	d_grimshawi	rbh	all	insect	insect	73.3	50	0.6363636363636364
d_grimshawi.rbh.all	SYN_GO0045597	BP	50	50	0.6784862661567536	d_grimshawi	rbh	all	insect	insect	73.3	50	0.0998914223669924
d_grimshawi.rbh.all	SYN_GO0045597	CC	32	10	0.6509215870606075	d_grimshawi	rbh	all	insect	insect	73.3	50	0.125
d_grimshawi.rbh.all	SYN_GO0045597	MF	41	46	0.8350337266606327	d_grimshawi	rbh	all	insect	insect	73.3	50	0.5853658536585366
d_grimshawi.rbh.all	SYN_GO0045787	BP	50	50	0.6199312225142127	d_grimshawi	rbh	all	insect	insect	73.3	50	0.1561712846347607
d_grimshawi.rbh.all	SYN_GO0045787	CC	27	23	0.8356808747844642	d_grimshawi	rbh	all	insect	insect	73.3	50	0.4444444444444444
d_grimshawi.rbh.all	SYN_GO0045787	MF	24	0	0.0	d_grimshawi	rbh	all	insect	insect	73.3	50	0.0
d_grimshawi.rbh.all	SYN_GO0046872	BP	28	42	0.6294103938461465	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2857142857142857
d_grimshawi.rbh.all	SYN_GO0046872	CC	12	11	0.7326040157191518	d_grimshawi	rbh	all	insect	insect	73.3	50	0.5
d_grimshawi.rbh.all	SYN_GO0046872	MF	27	10	0.7751895526772059	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2962962962962963
d_grimshawi.rbh.all	SYN_GO0046982	BP	50	50	0.8459432687081277	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2360655737704918
d_grimshawi.rbh.all	SYN_GO0046982	CC	25	27	0.7801170341447516	d_grimshawi	rbh	all	insect	insect	73.3	50	0.44
d_grimshawi.rbh.all	SYN_GO0046982	MF	37	39	0.8481719846284005	d_grimshawi	rbh	all	insect	insect	73.3	50	0.6216216216216216
d_grimshawi.rbh.all	SYN_GO0048512	BP	50	37	0.6315505164521708	d_grimshawi	rbh	all	insect	insect	73.3	50	0.1140939597315436
d_grimshawi.rbh.all	SYN_GO0048512	CC	5	8	0.6363681655066961	d_grimshawi	rbh	all	insect	insect	73.3	50	0.6
d_grimshawi.rbh.all	SYN_GO0048512	MF	10	29	0.7546865776903043	d_grimshawi	rbh	all	insect	insect	73.3	50	1.0
d_grimshawi.rbh.all	SYN_GO0048608	BP	50	50	0.7273533844826536	d_grimshawi	rbh	all	insect	insect	73.3	50	0.1282051282051282
d_grimshawi.rbh.all	SYN_GO0048608	CC	6	2	0.4261275536112311	d_grimshawi	rbh	all	insect	insect	73.3	50	0.0
d_grimshawi.rbh.all	SYN_GO0048608	MF	38	35	0.872874347934884	d_grimshawi	rbh	all	insect	insect	73.3	50	0.6578947368421053
d_grimshawi.rbh.all	SYN_GO0048732	BP	50	50	0.8307472098105794	d_grimshawi	rbh	all	insect	insect	73.3	50	0.1488888888888888
d_grimshawi.rbh.all	SYN_GO0048732	CC	21	18	0.6899288133051485	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2857142857142857
d_grimshawi.rbh.all	SYN_GO0048732	MF	50	50	0.8320967009693354	d_grimshawi	rbh	all	insect	insect	73.3	50	0.5660377358490566
d_grimshawi.rbh.all	SYN_GO0048871	BP	50	50	0.8027181105102119	d_grimshawi	rbh	all	insect	insect	73.3	50	0.1792592592592592
d_grimshawi.rbh.all	SYN_GO0048871	CC	33	14	0.7819060894356602	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2121212121212121
d_grimshawi.rbh.all	SYN_GO0048871	MF	20	41	0.7169849657034161	d_grimshawi	rbh	all	insect	insect	73.3	50	0.65
d_grimshawi.rbh.all	SYN_GO0050906	BP	50	45	0.8521891276247405	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2755102040816326
d_grimshawi.rbh.all	SYN_GO0050906	CC	33	15	0.8377616820721682	d_grimshawi	rbh	all	insect	insect	73.3	50	0.3636363636363636
d_grimshawi.rbh.all	SYN_GO0050906	MF	35	30	0.954369788264864	d_grimshawi	rbh	all	insect	insect	73.3	50	0.6857142857142857
d_grimshawi.rbh.all	SYN_GO0050907	BP	50	35	0.8487287028865503	d_grimshawi	rbh	all	insect	insect	73.3	50	0.4423076923076923
d_grimshawi.rbh.all	SYN_GO0050907	CC	23	7	0.7422140538316305	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2608695652173913
d_grimshawi.rbh.all	SYN_GO0050907	MF	31	23	0.9557281549795608	d_grimshawi	rbh	all	insect	insect	73.3	50	0.6451612903225806
d_grimshawi.rbh.all	SYN_GO0050911	BP	25	16	0.8797528350319936	d_grimshawi	rbh	all	insect	insect	73.3	50	0.56
d_grimshawi.rbh.all	SYN_GO0050911	CC	19	2	0.5905749744488175	d_grimshawi	rbh	all	insect	insect	73.3	50	0.1052631578947368
d_grimshawi.rbh.all	SYN_GO0050911	MF	24	12	0.920987033159254	d_grimshawi	rbh	all	insect	insect	73.3	50	0.5
d_grimshawi.rbh.all	SYN_GO0051020	BP	50	50	0.8114036216937365	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2835820895522388
d_grimshawi.rbh.all	SYN_GO0051020	CC	41	24	0.8197082517758735	d_grimshawi	rbh	all	insect	insect	73.3	50	0.3414634146341463
d_grimshawi.rbh.all	SYN_GO0051020	MF	13	23	0.8676406347975281	d_grimshawi	rbh	all	insect	insect	73.3	50	0.7692307692307693
d_grimshawi.rbh.all	SYN_GO0051656	BP	50	50	0.9051733799146804	d_grimshawi	rbh	all	insect	insect	73.3	50	0.125248508946322
d_grimshawi.rbh.all	SYN_GO0051656	CC	50	35	0.8705608413423784	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2745098039215686
d_grimshawi.rbh.all	SYN_GO0051656	MF	35	42	0.9075481054096832	d_grimshawi	rbh	all	insect	insect	73.3	50	0.7714285714285715
d_grimshawi.rbh.all	SYN_GO0055080	BP	50	45	0.9226919516217716	d_grimshawi	rbh	all	insect	insect	73.3	50	0.6774193548387096
d_grimshawi.rbh.all	SYN_GO0055080	CC	27	27	0.8675773429655672	d_grimshawi	rbh	all	insect	insect	73.3	50	0.4814814814814814
d_grimshawi.rbh.all	SYN_GO0055080	MF	34	35	0.8853620492849897	d_grimshawi	rbh	all	insect	insect	73.3	50	0.6470588235294118
d_grimshawi.rbh.all	SYN_GO0061640	BP	50	50	0.7704220805171356	d_grimshawi	rbh	all	insect	insect	73.3	50	0.140997830802603
d_grimshawi.rbh.all	SYN_GO0061640	CC	50	46	0.8424357372841387	d_grimshawi	rbh	all	insect	insect	73.3	50	0.3684210526315789
d_grimshawi.rbh.all	SYN_GO0061640	MF	28	40	0.7007045003864872	d_grimshawi	rbh	all	insect	insect	73.3	50	0.4285714285714285
d_grimshawi.rbh.all	SYN_GO0061695	BP	50	50	0.7739103726242438	d_grimshawi	rbh	all	insect	insect	73.3	50	0.5
d_grimshawi.rbh.all	SYN_GO0061695	CC	48	45	0.9565065787784308	d_grimshawi	rbh	all	insect	insect	73.3	50	0.7916666666666666
d_grimshawi.rbh.all	SYN_GO0061695	MF	42	50	0.8375496095818512	d_grimshawi	rbh	all	insect	insect	73.3	50	0.6904761904761905
d_grimshawi.rbh.all	SYN_GO0070603	BP	50	47	0.9051440224818104	d_grimshawi	rbh	all	insect	insect	73.3	50	0.5064935064935064
d_grimshawi.rbh.all	SYN_GO0070603	CC	43	27	0.9619396779346868	d_grimshawi	rbh	all	insect	insect	73.3	50	0.6046511627906976
d_grimshawi.rbh.all	SYN_GO0070603	MF	13	17	0.7573109374525254	d_grimshawi	rbh	all	insect	insect	73.3	50	0.6153846153846154
d_grimshawi.rbh.all	SYN_GO0071013	BP	50	34	0.7916508047184592	d_grimshawi	rbh	all	insect	insect	73.3	50	0.3285714285714285
d_grimshawi.rbh.all	SYN_GO0071013	CC	13	32	0.8648062052966391	d_grimshawi	rbh	all	insect	insect	73.3	50	0.8461538461538461
d_grimshawi.rbh.all	SYN_GO0071013	MF	7	18	0.6108215167214184	d_grimshawi	rbh	all	insect	insect	73.3	50	0.7142857142857143
d_grimshawi.rbh.all	SYN_GO0071705	BP	50	50	0.9062120991326572	d_grimshawi	rbh	all	insect	insect	73.3	50	0.52
d_grimshawi.rbh.all	SYN_GO0071705	CC	21	11	0.6538681992796083	d_grimshawi	rbh	all	insect	insect	73.3	50	0.0952380952380952
d_grimshawi.rbh.all	SYN_GO0071705	MF	32	35	0.939071068886333	d_grimshawi	rbh	all	insect	insect	73.3	50	0.78125
d_grimshawi.rbh.all	SYN_GO0072657	BP	50	29	0.8153837826523527	d_grimshawi	rbh	all	insect	insect	73.3	50	0.0868055555555555
d_grimshawi.rbh.all	SYN_GO0072657	CC	50	32	0.8846443714190864	d_grimshawi	rbh	all	insect	insect	73.3	50	0.3289473684210526
d_grimshawi.rbh.all	SYN_GO0072657	MF	14	24	0.6534097677436929	d_grimshawi	rbh	all	insect	insect	73.3	50	0.4285714285714285
d_grimshawi.rbh.all	SYN_GO0090066	BP	50	50	0.8294212680599503	d_grimshawi	rbh	all	insect	insect	73.3	50	0.206601466992665
d_grimshawi.rbh.all	SYN_GO0090066	CC	40	29	0.689411159411553	d_grimshawi	rbh	all	insect	insect	73.3	50	0.25
d_grimshawi.rbh.all	SYN_GO0090066	MF	34	43	0.7960282231988636	d_grimshawi	rbh	all	insect	insect	73.3	50	0.5294117647058824
d_grimshawi.rbh.all	SYN_GO0097485	BP	50	50	0.8633485500977258	d_grimshawi	rbh	all	insect	insect	73.3	50	0.3007194244604316
d_grimshawi.rbh.all	SYN_GO0097485	CC	50	24	0.8267796525856869	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2941176470588235
d_grimshawi.rbh.all	SYN_GO0097485	MF	40	50	0.8639346851097457	d_grimshawi	rbh	all	insect	insect	73.3	50	0.675
d_grimshawi.rbh.all	SYN_GO0097708	BP	50	50	0.8353040284275939	d_grimshawi	rbh	all	insect	insect	73.3	50	0.1591928251121076
d_grimshawi.rbh.all	SYN_GO0097708	CC	50	50	0.9504881341382948	d_grimshawi	rbh	all	insect	insect	73.3	50	0.6464646464646465
d_grimshawi.rbh.all	SYN_GO0097708	MF	22	44	0.732927353566625	d_grimshawi	rbh	all	insect	insect	73.3	50	0.5454545454545454
d_grimshawi.rbh.all	SYN_GO0098793	BP	50	50	0.8832355384799939	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2483870967741935
d_grimshawi.rbh.all	SYN_GO0098793	CC	50	50	0.9004046493274754	d_grimshawi	rbh	all	insect	insect	73.3	50	0.524390243902439
d_grimshawi.rbh.all	SYN_GO0098793	MF	6	36	0.4049611505942063	d_grimshawi	rbh	all	insect	insect	73.3	50	0.5
d_grimshawi.rbh.all	SYN_GO0098796	BP	50	50	0.7895621969155592	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2678571428571428
d_grimshawi.rbh.all	SYN_GO0098796	CC	50	50	0.9220821587838616	d_grimshawi	rbh	all	insect	insect	73.3	50	0.6178861788617886
d_grimshawi.rbh.all	SYN_GO0098796	MF	50	50	0.7779214938047231	d_grimshawi	rbh	all	insect	insect	73.3	50	0.4769230769230769
d_grimshawi.rbh.all	SYN_GO0098827	BP	50	45	0.729905305112822	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2876712328767123
d_grimshawi.rbh.all	SYN_GO0098827	CC	27	22	0.922759128384108	d_grimshawi	rbh	all	insect	insect	73.3	50	0.6296296296296297
d_grimshawi.rbh.all	SYN_GO0098827	MF	25	13	0.4856690520592157	d_grimshawi	rbh	all	insect	insect	73.3	50	0.12
d_grimshawi.rbh.all	SYN_GO0099003	BP	50	50	0.9297016023368256	d_grimshawi	rbh	all	insect	insect	73.3	50	0.3076923076923077
d_grimshawi.rbh.all	SYN_GO0099003	CC	50	44	0.9133503372978988	d_grimshawi	rbh	all	insect	insect	73.3	50	0.5862068965517241
d_grimshawi.rbh.all	SYN_GO0099003	MF	5	25	0.4626388993186114	d_grimshawi	rbh	all	insect	insect	73.3	50	0.6
d_grimshawi.rbh.all	SYN_GO0099111	BP	50	49	0.8151723770337924	d_grimshawi	rbh	all	insect	insect	73.3	50	0.1254480286738351
d_grimshawi.rbh.all	SYN_GO0099111	CC	50	34	0.8532082627124418	d_grimshawi	rbh	all	insect	insect	73.3	50	0.4444444444444444
d_grimshawi.rbh.all	SYN_GO0099111	MF	18	39	0.755691307111036	d_grimshawi	rbh	all	insect	insect	73.3	50	0.7777777777777778
d_grimshawi.rbh.all	SYN_GO0099512	BP	50	50	0.8577033463188664	d_grimshawi	rbh	all	insect	insect	73.3	50	0.3436754176610978
d_grimshawi.rbh.all	SYN_GO0099512	CC	50	44	0.8711540314993053	d_grimshawi	rbh	all	insect	insect	73.3	50	0.4047619047619047
d_grimshawi.rbh.all	SYN_GO0099512	MF	47	43	0.9167086648399746	d_grimshawi	rbh	all	insect	insect	73.3	50	0.7021276595744681
d_grimshawi.rbh.all	SYN_GO0099513	BP	50	50	0.8542764392055162	d_grimshawi	rbh	all	insect	insect	73.3	50	0.2225352112676056
d_grimshawi.rbh.all	SYN_GO0099513	CC	50	33	0.8486519793342255	d_grimshawi	rbh	all	insect	insect	73.3	50	0.3611111111111111
d_grimshawi.rbh.all	SYN_GO0099513	MF	37	36	0.9437945058361544	d_grimshawi	rbh	all	insect	insect	73.3	50	0.7837837837837838
d_grimshawi.rbh.all	SYN_GO0140014	BP	50	50	0.9019786801686588	d_grimshawi	rbh	all	insect	insect	73.3	50	0.270935960591133
