track	clade	ref	aspect	median_pident	wang	recall	n	wang_lo	wang_hi	recall_lo	recall_hi
mammal	mammal	horse	CC	85.5	0.7766645147538798	0.4860252391593198	118	0.7394535257861029	0.8134043273782525	0.4430151107053965	0.5332652343182503
mammal	mammal	horse	MF	85.5	0.7797769838640081	0.6379591430890501	119	0.7466540983610839	0.8087861586348893	0.5956081381332435	0.6768492482496784
mammal	mammal	human	BP	86.5	0.830327056948732	0.4987863361687106	120	0.8138013233601644	0.8467564081781696	0.4725246149551648	0.5257299467417635
mammal	mammal	human	CC	86.5	0.7637228109358494	0.5908940162688932	120	0.723829594214998	0.7977719508633566	0.5447636137225607	0.6331462531494527
mammal	mammal	human	MF	86.5	0.78901308821356	0.7501316096639097	119	0.7650063464517568	0.8119034175590429	0.712856618214153	0.7834411467291968
mammal	mammal	lamprey	BP	56.0	0.692714647350634	0.1707895891999001	120	0.6494868984763547	0.7334756964619322	0.140656141707006	0.2025484371461853
mammal	mammal	lamprey	CC	56.0	0.6439302008109435	0.26412981958012477	117	0.5910003153050208	0.6975960950725993	0.22311623727588772	0.3116790150724868
mammal	mammal	lamprey	MF	56.0	0.6623995050598545	0.3420763352793806	119	0.6062973839883793	0.7097139408468977	0.3022640765738523	0.38162695217218673
mammal	mammal	opossum	BP	77.5	0.8153235190958549	0.37517430447788924	120	0.797810399768493	0.8325204462203494	0.34238299811541606	0.4057872279288027
mammal	mammal	opossum	CC	77.5	0.7929907714511131	0.499268625495456	117	0.7584500088771435	0.8246016090131786	0.45794265190320543	0.5417709749099497
mammal	mammal	opossum	MF	77.5	0.7678580914144724	0.618353329667502	119	0.7353303439549711	0.7999810900520955	0.5740961717905804	0.6606129314753166
mammal	mammal	pig	BP	85.2	0.8234195502961155	0.40093593293934016	120	0.8063069645131776	0.8392430066145671	0.3682251112909977	0.4375839939462897
mammal	mammal	pig	CC	85.2	0.7674663552666777	0.5171444402542344	118	0.7201113924878607	0.8076666006158396	0.4728427642046586	0.5559202900984255
mammal	mammal	pig	MF	85.2	0.7874494147020635	0.6624306836143875	119	0.757551758932541	0.8156330949949349	0.6222782898622642	0.7030518526128712
mammal	mammal	platypus	BP	75.6	0.8108047476961513	0.37573241095233695	120	0.7924638236278132	0.8283353000247552	0.3416290676344654	0.40921339281477503
mammal	mammal	platypus	CC	75.6	0.7797138228721024	0.49877767204415735	118	0.7402099363643083	0.8162241718524832	0.4564646080664148	0.5377226836738109
mammal	mammal	platypus	MF	75.6	0.7826629598355318	0.6414255226659745	119	0.7496498217730213	0.8128173837649878	0.5974613548702733	0.6816419030472916
mammal	mammal	rabbit	BP	85.2	0.8169565242544956	0.365283313184541	120	0.7988370627702656	0.8347818193002874	0.3310114461712965	0.4000126715711726
mammal	mammal	rabbit	CC	85.2	0.778431617363028	0.45904663108650884	119	0.7406836514385408	0.8125450792258451	0.4194534768398906	0.49771456228483696
mammal	mammal	rabbit	MF	85.2	0.756010147370081	0.5549701964829309	119	0.723287710954055	0.7873361520321744	0.5156811113148647	0.5966255591396719
mammal	mammal	rat	BP	94.5	0.9095926074372038	0.8830426309035654	120	0.8958663079727844	0.9220977710705486	0.8716740317327577	0.8931281130711137
mammal	mammal	rat	CC	94.5	0.802695870027542	0.7660818509866396	120	0.7658462594623348	0.8380168664843147	0.7251140973976915	0.8034780213777177
mammal	mammal	rat	MF	94.5	0.8034007408372288	0.8591540642517953	119	0.7776463088528748	0.8277536560522842	0.8379580672318303	0.8796832503382978
mammal	mammal	seaurchin	BP	48.0	0.679249841395771	0.18179773466142554	120	0.6312356005109075	0.722424327088213	0.15050579662971578	0.2154660062944351
mammal	mammal	seaurchin	CC	48.0	0.6290742612958437	0.25374962102370874	116	0.5730630617860518	0.6815659574001558	0.21231945943482058	0.29537973971481324
mammal	mammal	seaurchin	MF	48.0	0.6497307450571996	0.33850397003597055	117	0.6001371148056099	0.696672626043901	0.296697214257128	0.38535354148238216
mammal	mammal	xenopus	BP	67.4	0.7929664720037454	0.2622904888339516	120	0.7686044955537213	0.8144951246722448	0.22942658152242645	0.2924943583615578
mammal	mammal	xenopus	CC	67.4	0.709762087545838	0.39923906653819324	117	0.6561296090663896	0.7581790013266709	0.35037580836696	0.4457089968808204
mammal	mammal	xenopus	MF	67.4	0.7655108464994986	0.5284606760113882	119	0.7326844352545434	0.7979489705348385	0.48713007828955823	0.5707214973012255
mammal	mammal	yeast	BP	37.7	0.5798320758940978	0.16337575300401933	74	0.5076090534557874	0.6472845581402469	0.12282655802491546	0.21219048113248457
mammal	mammal	yeast	CC	37.7	0.556902145191261	0.1952984479510217	73	0.4863027852786913	0.6210359462214452	0.14485885619159405	0.2522128144073203
mammal	mammal	yeast	MF	37.7	0.5018074386875152	0.19975740058283606	73	0.4226397153586148	0.5769523321752886	0.141500770797388	0.258208025390054
mammal	mammal	zebrafish	BP	62.6	0.7649525786982903	0.23893470847567494	120	0.7387143788087503	0.7935238997877405	0.21060601210717456	0.27120171055602804
mammal	mammal	zebrafish	CC	62.6	0.674153955619855	0.32401669987601267	117	0.6195681618193051	0.7278402924827648	0.28153583450955455	0.36875564882375345
mammal	mammal	zebrafish	MF	62.6	0.7302731614434028	0.43546775683986966	119	0.6853449830352457	0.7708371379428396	0.3871603768098496	0.48082370692933946
plant_arabidopsis	plant	a_halleri	BP	93.8	0.729357026669258	0.315413350587333	120	0.6948630111806586	0.7599530898394274	0.28698210172727073	0.3458340850076676
plant_arabidopsis	plant	a_halleri	CC	93.8	0.6325377703300313	0.34171673032865874	111	0.5642843280785171	0.6911331149497227	0.27891743247356365	0.39975392232900214
plant_arabidopsis	plant	a_halleri	MF	93.8	0.6859206544525528	0.40538994275503626	120	0.6414820248037509	0.7258402280377927	0.3624792394567513	0.4531446979192345
plant_arabidopsis	plant	amborella	BP	61.8	0.6581141641907078	0.2551013465041562	120	0.6125523254984413	0.6971679940039555	0.2246346407489	0.28800705486461126
plant_arabidopsis	plant	amborella	CC	61.8	0.5529135379715187	0.316643071785936	115	0.48675276332814993	0.622599750697936	0.2597546904806196	0.37784774003894966
plant_arabidopsis	plant	amborella	MF	61.8	0.6209181726352458	0.3704577982125582	119	0.5706738915388458	0.6658778883472715	0.3214920093738711	0.41877931350724856
plant_arabidopsis	plant	brassica_oleracea	BP	83.2	0.7445899995890453	0.380711984212112	120	0.7113424009086462	0.7748850711233527	0.3506169588176654	0.41021817839349484
plant_arabidopsis	plant	brassica_oleracea	CC	83.2	0.6456373908577765	0.4561432269537684	114	0.5774325195576373	0.7110221791605043	0.3901735500313725	0.5168278783907745
plant_arabidopsis	plant	brassica_oleracea	MF	83.2	0.7055166070388704	0.4946799090422957	120	0.6716645906857791	0.7390763773083093	0.44852084375413276	0.5359851173175725
plant_arabidopsis	plant	brassica_rapa	BP	83.4	0.7339240698602574	0.3678309875135182	120	0.701683785268768	0.7630272337231868	0.3376755316812492	0.4006146449768601
plant_arabidopsis	plant	brassica_rapa	CC	83.4	0.6719476894793852	0.4658257633390817	112	0.6016537641111218	0.7318981462208448	0.40932251682566273	0.5238381562824582
plant_arabidopsis	plant	brassica_rapa	MF	83.4	0.7159903282883351	0.5234745205765351	120	0.6822936918909696	0.7475352469656075	0.48534272315268884	0.5638210734749494
plant_arabidopsis	plant	camelina	BP	89.5	0.7577593213045151	0.3941417175127468	120	0.7282970894043772	0.7842752440152584	0.359510193592945	0.42669506023406456
plant_arabidopsis	plant	camelina	CC	89.5	0.6589475901932502	0.47352794940918447	115	0.5877911704985137	0.7212235708572233	0.41323718861035463	0.5420096732886472
plant_arabidopsis	plant	camelina	MF	89.5	0.691266999089715	0.48066383583193545	120	0.6495642168591341	0.7289869349800323	0.43683266513153657	0.523174667467134
plant_arabidopsis	plant	capsella	BP	89.3	0.7582563836777186	0.40924004978210143	120	0.7311998032600602	0.784997503938082	0.3772833753858843	0.443210929173378
plant_arabidopsis	plant	capsella	CC	89.3	0.6833478236223475	0.5279721702775436	114	0.621806349957188	0.7460601728128704	0.46188016606056265	0.5866914307433903
plant_arabidopsis	plant	capsella	MF	89.3	0.7431518715850605	0.5990136361907826	120	0.7115137780491023	0.7691992896823212	0.5645474574481387	0.6364306864920938
plant_arabidopsis	plant	chlamydomonas	BP	45.5	0.4797575667100259	0.13252148221804697	101	0.41399933954288537	0.5403822283312243	0.10789917175921283	0.15947679820557914
plant_arabidopsis	plant	chlamydomonas	CC	45.5	0.5108627608265139	0.213079335918618	90	0.4295950397175008	0.590691254085439	0.16950226757879402	0.2549093612554265
plant_arabidopsis	plant	chlamydomonas	MF	45.5	0.4722447707241844	0.22203731559355663	104	0.4058458078967329	0.5388232145367554	0.17620623915045638	0.27769169432015633
plant_arabidopsis	plant	grape	BP	66.1	0.6986583155894979	0.29058349653167453	120	0.6635904059892908	0.7315737699874746	0.25902350584229017	0.3255898364548122
plant_arabidopsis	plant	grape	CC	66.1	0.5519268362706756	0.3216006566774055	114	0.4797989887733793	0.625809237746795	0.2646167470723805	0.38217106664448586
plant_arabidopsis	plant	grape	MF	66.1	0.6747448248018607	0.4183316979470422	119	0.6308569714990134	0.7158756201574312	0.37162004631657686	0.46725837211076465
plant_arabidopsis	plant	maize	BP	59.5	0.6669704245769107	0.24879714551932236	120	0.6212619742012525	0.7107705541079584	0.2199883617769905	0.2764478606074562
plant_arabidopsis	plant	maize	CC	59.5	0.6154794046612114	0.3302971960996669	111	0.5499104223553695	0.6839945561067498	0.27132169212497736	0.38850425638940483
plant_arabidopsis	plant	maize	MF	59.5	0.6145658609901974	0.3437788799842733	119	0.5603471639602531	0.6647418638068121	0.294006149111504	0.3913895197114189
plant_arabidopsis	plant	marchantia	BP	54.7	0.5760145633277203	0.1809709053829087	119	0.5199901909510363	0.6293372733001933	0.1519440437058738	0.21024028195475455
plant_arabidopsis	plant	marchantia	CC	54.7	0.5225488169149985	0.2562809129727084	107	0.4502631225756858	0.5912621359183577	0.20270333585656397	0.3105854688502325
plant_arabidopsis	plant	marchantia	MF	54.7	0.5140722984338157	0.27716918514212235	118	0.4554406601134739	0.5741949852891756	0.22518230553224347	0.3288892915210816
plant_arabidopsis	plant	moss	BP	54.3	0.5773066690553419	0.18977435039152402	119	0.5224447283964628	0.6308027741765961	0.15664572224575526	0.22641048567769226
plant_arabidopsis	plant	moss	CC	54.3	0.5246895007415848	0.2538975572461653	110	0.45447214551749054	0.5945832570919121	0.2079497123785805	0.30488620226864765
plant_arabidopsis	plant	moss	MF	54.3	0.5415092239098999	0.2845288962774786	118	0.482641418966459	0.6077755572531897	0.2378235399096669	0.3316293804441237
plant_arabidopsis	plant	poplar	BP	65.9	0.7043525037944304	0.2904647135307394	120	0.6678682406106773	0.7363695941657363	0.2605833759155864	0.31958471133794797
plant_arabidopsis	plant	poplar	CC	65.9	0.59487603890491	0.3770993258665507	112	0.5228457070816811	0.6624018934604704	0.3131138872985918	0.44140887045093313
plant_arabidopsis	plant	poplar	MF	65.9	0.6806488406235578	0.4296663698502944	119	0.6387546611155502	0.7210072501023651	0.38058503601301147	0.4766742439544083
plant_arabidopsis	plant	potato	BP	63.9	0.6783052949072934	0.2619792826816248	120	0.6395498882151234	0.7134862333119856	0.2313656206989023	0.28932130071553835
plant_arabidopsis	plant	potato	CC	63.9	0.5710445416826826	0.33260379567212955	113	0.5058842303720423	0.6307747050906402	0.2722857214588731	0.38976400243388826
plant_arabidopsis	plant	potato	MF	63.9	0.6369676804373134	0.3602401268527552	119	0.5944354629598292	0.6796291529644535	0.3178431014830331	0.40485758946180544
plant_arabidopsis	plant	rice	BP	60.4	0.6732264005067665	0.2748729140267859	120	0.6277791157719552	0.7162117006465102	0.24402194712171282	0.30902692299301754
plant_arabidopsis	plant	rice	CC	60.4	0.5465319958021512	0.31713326620725796	115	0.47698004775052827	0.615050649978041	0.26033418375360284	0.3730054119313358
plant_arabidopsis	plant	rice	MF	60.4	0.6296946379861518	0.3816969139288936	119	0.5760240668703781	0.6796277930302874	0.3346301579169316	0.43367976367726885
plant_arabidopsis	plant	selaginella	BP	55.4	0.592388524968039	0.17871273982219305	119	0.53955943847986	0.6402787885814908	0.15209278353705077	0.20577805138699748
plant_arabidopsis	plant	selaginella	CC	55.4	0.5284077926588175	0.25709093272752603	109	0.46009258092345173	0.5960539565185544	0.20965225228787102	0.30597871178758157
plant_arabidopsis	plant	selaginella	MF	55.4	0.5336289143457758	0.2859439907187883	118	0.472309467047239	0.5939257367039806	0.23938750300828696	0.3323765624915035
plant_arabidopsis	plant	soybean	BP	64.6	0.6979106826491434	0.3051547125910033	120	0.6616295306313256	0.7348398955078166	0.2717096963482576	0.3404472212980203
plant_arabidopsis	plant	soybean	CC	64.6	0.588305756238612	0.3733228110946947	112	0.5180568334553879	0.6501289576725938	0.3162628124597833	0.4357096764280399
plant_arabidopsis	plant	soybean	MF	64.6	0.6768253820275307	0.43727560003895016	119	0.6358241624630033	0.7177568539531628	0.38988498697209223	0.4856324711200544
plant_arabidopsis	plant	tomato	BP	63.4	0.6928899441252239	0.28027915112679946	120	0.6535007191451929	0.7288885351412131	0.24927661302450463	0.3102161200071405
plant_arabidopsis	plant	tomato	CC	63.4	0.5987990516629947	0.35805058867989	112	0.5343139771504744	0.6637997271438351	0.2965251126588469	0.42084685969974717
plant_arabidopsis	plant	tomato	MF	63.4	0.67219979187446	0.4128191513167883	119	0.6289262706516342	0.7163054769959591	0.36846481248627655	0.45952791630367956
plant_rice	plant	amborella	BP	61.8	0.7082825609703215	0.29541642987476824	61	0.6786835848245446	0.7333246279004197	0.26040158358132154	0.33456521241818066
plant_rice	plant	amborella	CC	61.8	0.5253166312749337	0.3378955021899384	49	0.4109440246569653	0.6266373254720444	0.23187608232732337	0.4587297154869128
plant_rice	plant	amborella	MF	61.8	0.5015680676147182	0.45827654753031616	61	0.40737755236888384	0.5858704037312918	0.3776817827871455	0.5547395698374553
plant_rice	plant	arabidopsis	BP	60.6	0.7767057374413828	0.5742926254007709	61	0.7547076396184224	0.7972163080559774	0.5317330163360318	0.6091108888270671
plant_rice	plant	arabidopsis	CC	60.6	0.3264220107408373	0.14697805017202928	48	0.23311062250653655	0.4227137136189453	0.08943502249700196	0.20976898158916027
plant_rice	plant	arabidopsis	MF	60.6	0.517416783046108	0.5647520874251495	61	0.4305519147029428	0.6006488917944469	0.4627322968914324	0.6594339920119346
plant_rice	plant	brachypodium	BP	77.6	0.7239843320521622	0.3433953907611693	61	0.6946914682702665	0.7519588136087644	0.29932766967858015	0.38916428863089914
plant_rice	plant	brachypodium	CC	77.6	0.2831525098759687	0.1827920298962755	47	0.17679919843119202	0.3780498210219747	0.10160323287397555	0.27598707646197584
plant_rice	plant	brachypodium	MF	77.6	0.512946206746102	0.4756059584821761	60	0.4362084537449163	0.5925234140453748	0.38970904419152497	0.5637543053874099
plant_rice	plant	chlamydomonas	BP	46.3	0.3044926398759266	0.05063479060309157	34	0.21020597378479722	0.40278512896913177	0.023047667993462716	0.08415025349672312
plant_rice	plant	chlamydomonas	CC	46.3	0.11220625469031727	0.025510204081632647	23	0.023197288567200908	0.22540501145240738	0.0	0.05446428571428567
plant_rice	plant	chlamydomonas	MF	46.3	0.3313086598711981	0.09642865867510897	39	0.22770410926404638	0.42281118437126325	0.04971011880558026	0.15298276668395838
plant_rice	plant	grape	BP	62.8	0.7353041503099835	0.3708834723271608	61	0.7068747084470688	0.76367690153317	0.3318536816639373	0.4082561367676574
plant_rice	plant	grape	CC	62.8	0.5358554693379833	0.3564731405153772	53	0.4206347287051343	0.6359493649770681	0.23627140520098575	0.4678266314457569
plant_rice	plant	grape	MF	62.8	0.5051313412720566	0.4692953030257189	61	0.41936248131932435	0.5885836085078412	0.3871863952536037	0.5578798117270027
plant_rice	plant	leersia	BP	84.5	0.7151445511040534	0.3614425835503077	61	0.6771540985850933	0.7489471341835946	0.3178246614309899	0.4059817293436955
plant_rice	plant	leersia	CC	84.5	0.35805412394487673	0.19849158142232434	47	0.2570355250074176	0.46164617793024537	0.1211981787454955	0.2867806162118562
plant_rice	plant	leersia	MF	84.5	0.5349857423229738	0.5105398854903466	61	0.45636658144302417	0.6106944134309585	0.42682628852976606	0.5941894331046129
plant_rice	plant	maize	BP	76.8	0.7755390325705024	0.5096215856718576	61	0.7483829217790018	0.8010899047977504	0.47360246411920737	0.5448092779349407
plant_rice	plant	maize	CC	76.8	0.3499826396006842	0.20509409097342343	41	0.23314514917541984	0.47164656877171296	0.12327477394871489	0.2917774330354561
plant_rice	plant	maize	MF	76.8	0.5720312893807165	0.5925760894681039	61	0.48592258929402776	0.6495081525622975	0.5149194623627358	0.6710573804937485
plant_rice	plant	marchantia	BP	55.3	0.510869291951863	0.13107491178498273	54	0.44431044131459263	0.580082384670549	0.0979538710745254	0.16657706607536618
plant_rice	plant	marchantia	CC	55.3	0.2164676696899588	0.09828305519897304	41	0.11176182111827378	0.31852681650099895	0.03177618207103123	0.17857496255883606
plant_rice	plant	marchantia	MF	55.3	0.4243534607663434	0.21735702921458022	55	0.33511011678471464	0.5105723476518618	0.14497296272962856	0.2879707607846967
plant_rice	plant	moss	BP	54.8	0.43344721133774017	0.14224021359185476	58	0.35073475194538684	0.511493499595372	0.10341465107532999	0.18482103465795852
plant_rice	plant	moss	CC	54.8	0.4388975735629199	0.2339512336760998	48	0.3225343737825641	0.5504905469744766	0.13806481225744313	0.3372220068128381
plant_rice	plant	moss	MF	54.8	0.3861287554306634	0.25023793862963833	60	0.2996548945189752	0.4750784574636137	0.17186363047604433	0.33468509729690693
plant_rice	plant	o_barthii	BP	98.1	0.7043601254486683	0.3598155535808975	61	0.6709805966027124	0.7345977214942876	0.32113533268164174	0.39824959162691226
plant_rice	plant	o_barthii	CC	98.1	0.3193419755666186	0.20676896733207195	47	0.2185372652714797	0.4204398209734285	0.12306818596908689	0.29566423587970514
plant_rice	plant	o_barthii	MF	98.1	0.5410355494102838	0.5443797811445688	61	0.46126133756452997	0.6230192125986527	0.463759678348934	0.6280664416908119
plant_rice	plant	o_brachyantha	BP	88.0	0.7201299783210833	0.40442360370186253	61	0.6842774333380586	0.7522785261826672	0.36119541383973836	0.4489792204058671
plant_rice	plant	o_brachyantha	CC	88.0	0.3674807223860431	0.20004066531587744	47	0.26248998329164475	0.46378631809910514	0.12354624663979996	0.2870070150465396
plant_rice	plant	o_brachyantha	MF	88.0	0.5318083298653122	0.5351983170189399	61	0.44909188298086805	0.6095956836204963	0.44996702055691506	0.616614130923677
plant_rice	plant	o_glaberrima	BP	99.1	0.7168823586793394	0.3547156873208765	61	0.6808264633944648	0.7451449306974598	0.31885832140700554	0.3920065770713736
plant_rice	plant	o_glaberrima	CC	99.1	0.31193339947832205	0.21301569658828806	48	0.2137531427462045	0.4161604832956546	0.13153667743123423	0.30126227600530175
plant_rice	plant	o_glaberrima	MF	99.1	0.5345974992066879	0.5522585575837548	61	0.455940163362996	0.6062724897956178	0.4620924195890861	0.6373529119088561
plant_rice	plant	o_nivara	BP	99.0	0.7282908450689256	0.4070498011281553	61	0.6993013272207471	0.7557724893453291	0.3670368362257044	0.4481526289933033
plant_rice	plant	o_nivara	CC	99.0	0.3263633541621261	0.2042454067947978	47	0.21702509697576913	0.4269465642476261	0.12817296252230814	0.2834494251691096
plant_rice	plant	o_nivara	MF	99.0	0.5370958488551141	0.5618530238645798	61	0.4601567930517578	0.6156269809765935	0.4767640629545585	0.6419015692563093
plant_rice	plant	o_punctata	BP	91.9	0.7197851032511309	0.38712084676146535	61	0.6851622955205389	0.7490563796913002	0.34698758150152	0.42429677368929847
plant_rice	plant	o_punctata	CC	91.9	0.32562957239276524	0.21337829254874244	47	0.22550199297093942	0.4392937264791615	0.12768897630751475	0.302171273476672
plant_rice	plant	o_punctata	MF	91.9	0.5372659180919824	0.5387055123804633	61	0.46263383565443317	0.6096326641548965	0.45040072703464173	0.62523733243224
plant_rice	plant	o_rufipogon	BP	99.6	0.7129613551128012	0.37565898642168577	61	0.6751265096880856	0.7456962088191547	0.3346537346407861	0.41704602792695544
plant_rice	plant	o_rufipogon	CC	99.6	0.3167857925597794	0.2303919748806877	49	0.2117617123696395	0.4310259870871219	0.13843036819443014	0.3282088158379291
plant_rice	plant	o_rufipogon	MF	99.6	0.5330008709493043	0.531403444091414	61	0.447585709037839	0.6120763167607627	0.4467603284346265	0.610824476326995
plant_rice	plant	poplar	BP	61.8	0.7416198090913324	0.3700317067335895	61	0.7124265595651206	0.767965407043178	0.3318452185595344	0.40833378146444493
plant_rice	plant	poplar	CC	61.8	0.5802751724405342	0.3920891983080843	52	0.461733577766307	0.6752380429557758	0.2866266075100004	0.5118539423737808
plant_rice	plant	poplar	MF	61.8	0.5056709152527942	0.4427161373798286	59	0.42323519704326246	0.5863679896706584	0.35607719310805536	0.5406353627297921
plant_rice	plant	potato	BP	60.9	0.6907729347337838	0.32161498547839806	61	0.6366504953777008	0.7387732474590246	0.27786826891070365	0.3634421641971783
plant_rice	plant	potato	CC	60.9	0.4752019909030241	0.298696330604421	48	0.3700973551061055	0.5861736431955717	0.1917504668186926	0.42410593302361593
plant_rice	plant	potato	MF	60.9	0.5206014010108498	0.5138036153425614	60	0.4410689858158169	0.5986992789118426	0.4279546582934209	0.597074550227028
plant_rice	plant	selaginella	BP	55.9	0.489146766307126	0.16270788520120838	60	0.4138271602937156	0.5577129106741336	0.12199548199485132	0.20338899298041532
plant_rice	plant	selaginella	CC	55.9	0.30883595509956974	0.15670235970652388	45	0.1922071418279535	0.43723856901202235	0.08228460241919491	0.2528577802328546
plant_rice	plant	selaginella	MF	55.9	0.4387834116109691	0.23139239937686176	56	0.35433675476902826	0.5217048208639617	0.15356975027238276	0.3074527119623465
plant_rice	plant	sorghum	BP	77.6	0.714560929704957	0.3615382367298078	61	0.6783458042863951	0.7428495904429581	0.3176654500803999	0.40504198791106566
plant_rice	plant	sorghum	CC	77.6	0.3067548201293197	0.17635769723734282	46	0.20718916080310928	0.40934142191893025	0.10213841834285295	0.2583691162953487
plant_rice	plant	sorghum	MF	77.6	0.5353102498548554	0.5065282485538791	61	0.4591611377833039	0.6066099966529099	0.4156226459164993	0.5966460049651324
plant_rice	plant	soybean	BP	61.3	0.7270375544129885	0.3613782396383828	61	0.7008629880407591	0.7506369695513189	0.32189348825383307	0.3991561893561459
plant_rice	plant	soybean	CC	61.3	0.5646916423389953	0.3878413252544408	53	0.4666918596762701	0.659573521062208	0.2734786655564153	0.5055001829193746
plant_rice	plant	soybean	MF	61.3	0.5278389205764035	0.4641600064749996	59	0.4414184266221047	0.6160173219669193	0.3667690774829349	0.5494491228394451
plant_rice	plant	tomato	BP	60.5	0.7186795844166668	0.3402148852377668	61	0.6759740537337309	0.7539451354375727	0.30091601290695763	0.3800949546325081
plant_rice	plant	tomato	CC	60.5	0.5739600137943878	0.3511650991945459	49	0.4668735379874106	0.670967323213717	0.23605824138598527	0.4670792435058497
plant_rice	plant	tomato	MF	60.5	0.5365699075754715	0.4987388678747618	60	0.44708273139899674	0.6168589013790128	0.4048439415047669	0.5827084656467688
